repayment_id,transaction_id,customer_id,installment_number,installment_due_date,installment_amount,actual_payment_date,actual_payment_amount
RPY_00136450,TXN_00048112,CUST_001117,4,2024-06-29,12.5,,
RPY_00136451,TXN_00048114,CUST_000032,1,2024-03-19,348.8,2024-03-18,348.8
RPY_00136452,TXN_00048114,CUST_000032,2,2024-04-18,348.8,2024-04-16,348.8
RPY_00136453,TXN_00048114,CUST_000032,3,2024-05-18,348.8,2024-05-16,348.8
RPY_00136454,TXN_00048115,CUST_001290,1,2024-02-14,75.83,2024-02-13,75.83
RPY_00136455,TXN_00048115,CUST_001290,2,2024-03-15,75.83,2024-03-13,75.83
RPY_00136456,TXN_00048115,CUST_001290,3,2024-04-14,75.83,2024-04-13,75.83
RPY_00136457,TXN_00048115,CUST_001290,4,2024-05-14,75.83,2024-05-14,75.83
RPY_00136458,TXN_00048116,CUST_000316,1,2024-01-18,12.5,,
RPY_00136459,TXN_00048116,CUST_000316,2,2024-02-17,12.5,2024-02-15,12.5
RPY_00136460,TXN_00048116,CUST_000316,3,2024-03-18,12.5,2024-03-18,12.5
RPY_00136461,TXN_00048116,CUST_000316,4,2024-04-17,12.5,2024-04-18,13.12
RPY_00136462,TXN_00048117,CUST_001570,1,2024-02-08,37.38,2024-02-06,37.38
RPY_00136463,TXN_00048117,CUST_001570,2,2024-03-09,37.38,2024-03-09,37.38
RPY_00136464,TXN_00048117,CUST_001570,3,2024-04-08,37.38,2024-04-08,37.38
RPY_00136465,TXN_00048119,CUST_001192,1,2024-02-14,49.51,2024-02-13,49.51
RPY_00136466,TXN_00048119,CUST_001192,2,2024-03-15,49.51,2024-03-14,49.51
RPY_00136467,TXN_00048119,CUST_001192,3,2024-04-14,49.51,2024-04-12,49.51
RPY_00136468,TXN_00048120,CUST_004130,1,2024-05-13,48.75,2024-05-11,48.75
RPY_00136469,TXN_00048120,CUST_004130,2,2024-06-12,48.75,2024-06-10,48.75
RPY_00136470,TXN_00048120,CUST_004130,3,2024-07-12,48.75,2024-07-12,48.75
RPY_00136471,TXN_00048120,CUST_004130,4,2024-08-11,48.75,2024-08-11,48.75
RPY_00136472,TXN_00048121,CUST_003638,1,2024-04-28,29.86,2024-04-26,29.86
RPY_00136473,TXN_00048121,CUST_003638,2,2024-05-28,29.86,2024-05-26,29.86
RPY_00136474,TXN_00048121,CUST_003638,3,2024-06-27,29.86,2024-06-25,29.86
RPY_00136475,TXN_00048122,CUST_003288,1,2024-03-24,12.5,2024-03-23,12.5
RPY_00136476,TXN_00048122,CUST_003288,2,2024-04-23,12.5,2024-04-21,12.5
RPY_00136477,TXN_00048122,CUST_003288,3,2024-05-23,12.5,,
RPY_00136478,TXN_00048122,CUST_003288,4,2024-06-22,12.5,2024-06-22,12.5
RPY_00136479,TXN_00048123,CUST_002249,1,2024-05-23,29.0,2024-05-22,29.0
RPY_00136480,TXN_00048123,CUST_002249,2,2024-06-22,29.0,2024-06-20,29.0
RPY_00136481,TXN_00048123,CUST_002249,3,2024-07-22,29.0,2024-07-22,29.0
RPY_00136482,TXN_00048123,CUST_002249,4,2024-08-21,29.0,2024-08-20,29.0
RPY_00136483,TXN_00048124,CUST_001382,1,2024-05-01,30.44,,
RPY_00136484,TXN_00048124,CUST_001382,2,2024-05-31,30.44,2024-05-30,30.44
RPY_00136485,TXN_00048124,CUST_001382,3,2024-06-30,30.44,2024-06-28,30.44
RPY_00136486,TXN_00048124,CUST_001382,4,2024-07-30,30.44,2024-07-28,30.44
RPY_00136487,TXN_00048125,CUST_004928,1,2024-05-30,16.67,2024-06-04,17.5
RPY_00136488,TXN_00048125,CUST_004928,2,2024-06-29,16.67,2024-06-28,16.67
RPY_00136489,TXN_00048125,CUST_004928,3,2024-07-29,16.67,2024-07-27,16.67
RPY_00136490,TXN_00048126,CUST_004952,1,2024-03-05,64.31,2024-03-04,64.31
RPY_00136491,TXN_00048126,CUST_004952,2,2024-04-04,64.31,2024-04-02,64.31
RPY_00136492,TXN_00048126,CUST_004952,3,2024-05-04,64.31,2024-05-03,64.31
RPY_00136493,TXN_00048127,CUST_003544,1,2024-05-15,32.77,2024-05-15,32.77
RPY_00136494,TXN_00048127,CUST_003544,2,2024-06-14,32.77,2024-06-18,34.41
RPY_00136495,TXN_00048127,CUST_003544,3,2024-07-14,32.77,,
RPY_00136496,TXN_00048127,CUST_003544,4,2024-08-13,32.77,2024-08-12,32.77
RPY_00136497,TXN_00048128,CUST_001191,1,2024-04-06,40.22,2024-04-11,42.23
RPY_00136498,TXN_00048128,CUST_001191,2,2024-05-06,40.22,2024-05-20,42.23
RPY_00136499,TXN_00048128,CUST_001191,3,2024-06-05,40.22,2024-06-05,40.22
RPY_00136500,TXN_00048128,CUST_001191,4,2024-07-05,40.22,2024-07-05,40.22
RPY_00136501,TXN_00048129,CUST_001639,1,2024-04-27,90.5,2024-04-26,90.5
RPY_00136502,TXN_00048129,CUST_001639,2,2024-05-27,90.5,2024-05-27,90.5
RPY_00136503,TXN_00048129,CUST_001639,3,2024-06-26,90.5,2024-06-25,90.5
RPY_00136504,TXN_00048129,CUST_001639,4,2024-07-26,90.5,,
RPY_00136505,TXN_00048130,CUST_004292,1,2024-05-02,75.36,2024-05-02,75.36
RPY_00136506,TXN_00048130,CUST_004292,2,2024-06-01,75.36,2024-05-31,75.36
RPY_00136507,TXN_00048130,CUST_004292,3,2024-07-01,75.36,2024-07-01,75.36
RPY_00136508,TXN_00048130,CUST_004292,4,2024-07-31,75.36,2024-07-31,75.36
RPY_00136509,TXN_00048131,CUST_003493,1,2024-05-03,86.08,2024-05-01,86.08
RPY_00136510,TXN_00048131,CUST_003493,2,2024-06-02,86.08,2024-06-10,90.38
RPY_00136511,TXN_00048131,CUST_003493,3,2024-07-02,86.08,2024-06-30,86.08
RPY_00136512,TXN_00048131,CUST_003493,4,2024-08-01,86.08,2024-08-01,86.08
RPY_00136513,TXN_00048132,CUST_000801,1,2024-04-19,62.88,2024-04-18,62.88
RPY_00136514,TXN_00048132,CUST_000801,2,2024-05-19,62.88,,
RPY_00136515,TXN_00048132,CUST_000801,3,2024-06-18,62.88,2024-06-18,62.88
RPY_00136516,TXN_00048132,CUST_000801,4,2024-07-18,62.88,2024-07-16,62.88
RPY_00136517,TXN_00048133,CUST_003923,1,2024-05-02,17.89,2024-05-01,17.89
RPY_00136518,TXN_00048133,CUST_003923,2,2024-06-01,17.89,2024-06-13,18.78
RPY_00136519,TXN_00048133,CUST_003923,3,2024-07-01,17.89,2024-06-30,17.89
RPY_00136520,TXN_00048133,CUST_003923,4,2024-07-31,17.89,2024-08-02,18.78
RPY_00136521,TXN_00048134,CUST_002154,1,2024-04-14,48.78,2024-04-13,48.78
RPY_00136522,TXN_00048134,CUST_002154,2,2024-05-14,48.78,2024-05-14,48.78
RPY_00136523,TXN_00048134,CUST_002154,3,2024-06-13,48.78,2024-06-13,48.78
RPY_00136524,TXN_00048135,CUST_002309,1,2024-04-03,12.5,2024-04-02,12.5
RPY_00136525,TXN_00048135,CUST_002309,2,2024-05-03,12.5,,
RPY_00136526,TXN_00048135,CUST_002309,3,2024-06-02,12.5,2024-05-31,12.5
RPY_00136527,TXN_00048135,CUST_002309,4,2024-07-02,12.5,2024-06-30,12.5
RPY_00136528,TXN_00048136,CUST_004130,1,2024-05-08,270.97,2024-05-07,270.97
RPY_00136529,TXN_00048136,CUST_004130,2,2024-06-07,270.97,2024-06-05,270.97
RPY_00136530,TXN_00048136,CUST_004130,3,2024-07-07,270.97,2024-07-06,270.97
RPY_00136531,TXN_00048136,CUST_004130,4,2024-08-06,270.97,2024-08-05,270.97
RPY_00136532,TXN_00048137,CUST_002858,1,2024-02-18,23.23,2024-02-26,24.39
RPY_00136533,TXN_00048137,CUST_002858,2,2024-03-19,23.23,2024-03-29,24.39
RPY_00136534,TXN_00048137,CUST_002858,3,2024-04-18,23.23,2024-04-17,23.23
RPY_00136535,TXN_00048137,CUST_002858,4,2024-05-18,23.23,2024-05-16,23.23
RPY_00136536,TXN_00048138,CUST_000040,1,2024-06-13,67.88,2024-06-13,67.88
RPY_00136537,TXN_00048138,CUST_000040,2,2024-07-13,67.88,2024-07-25,71.27
RPY_00136538,TXN_00048138,CUST_000040,3,2024-08-12,67.88,2024-08-11,67.88
RPY_00136539,TXN_00048138,CUST_000040,4,2024-09-11,67.88,2024-09-11,67.88
RPY_00136540,TXN_00048139,CUST_004331,1,2024-03-19,55.11,2024-03-18,55.11
RPY_00136541,TXN_00048139,CUST_004331,2,2024-04-18,55.11,2024-04-17,55.11
RPY_00136542,TXN_00048139,CUST_004331,3,2024-05-18,55.11,2024-05-17,55.11
RPY_00136543,TXN_00048139,CUST_004331,4,2024-06-17,55.11,2024-06-17,55.11
RPY_00136544,TXN_00048141,CUST_001031,1,2024-04-05,32.3,2024-04-04,32.3
RPY_00136545,TXN_00048141,CUST_001031,2,2024-05-05,32.3,,
RPY_00136546,TXN_00048141,CUST_001031,3,2024-06-04,32.3,2024-06-03,32.3
RPY_00136547,TXN_00048141,CUST_001031,4,2024-07-04,32.3,2024-07-04,32.3
RPY_00136548,TXN_00048143,CUST_000185,1,2024-03-13,87.97,2024-03-14,92.37
RPY_00136549,TXN_00048143,CUST_000185,2,2024-04-12,87.97,2024-04-10,87.97
RPY_00136550,TXN_00048143,CUST_000185,3,2024-05-12,87.97,2024-05-12,87.97
RPY_00136551,TXN_00048144,CUST_004307,1,2024-02-26,16.67,2024-02-26,16.67
RPY_00136552,TXN_00048144,CUST_004307,2,2024-03-27,16.67,2024-03-27,16.67
RPY_00136553,TXN_00048144,CUST_004307,3,2024-04-26,16.67,2024-05-11,17.5
RPY_00136554,TXN_00048145,CUST_002877,1,2024-03-19,52.54,2024-03-17,52.54
RPY_00136555,TXN_00048145,CUST_002877,2,2024-04-18,52.54,2024-04-16,52.54
RPY_00136556,TXN_00048145,CUST_002877,3,2024-05-18,52.54,2024-05-18,52.54
RPY_00136557,TXN_00048146,CUST_001518,1,2024-03-29,83.03,2024-03-29,83.03
RPY_00136558,TXN_00048146,CUST_001518,2,2024-04-28,83.03,2024-04-28,83.03
RPY_00136559,TXN_00048146,CUST_001518,3,2024-05-28,83.03,2024-05-28,83.03
RPY_00136560,TXN_00048146,CUST_001518,4,2024-06-27,83.03,2024-06-27,83.03
RPY_00136561,TXN_00048147,CUST_004524,1,2024-02-19,93.67,2024-02-18,93.67
RPY_00136562,TXN_00048147,CUST_004524,2,2024-03-20,93.67,2024-03-18,93.67
RPY_00136563,TXN_00048147,CUST_004524,3,2024-04-19,93.67,2024-04-19,93.67
RPY_00136564,TXN_00048147,CUST_004524,4,2024-05-19,93.67,2024-05-19,93.67
RPY_00136565,TXN_00048149,CUST_000997,1,2024-02-18,12.5,2024-02-18,12.5
RPY_00136566,TXN_00048149,CUST_000997,2,2024-03-19,12.5,2024-03-18,12.5
RPY_00136567,TXN_00048149,CUST_000997,3,2024-04-18,12.5,2024-04-30,13.12
RPY_00136568,TXN_00048149,CUST_000997,4,2024-05-18,12.5,2024-05-16,12.5
RPY_00136569,TXN_00048150,CUST_002675,1,2024-01-24,54.95,2024-01-24,54.95
RPY_00136570,TXN_00048150,CUST_002675,2,2024-02-23,54.95,2024-02-24,57.7
RPY_00136571,TXN_00048150,CUST_002675,3,2024-03-24,54.95,2024-03-23,54.95
RPY_00136572,TXN_00048150,CUST_002675,4,2024-04-23,54.95,2024-05-06,57.7
RPY_00136573,TXN_00048151,CUST_002219,1,2024-03-10,70.42,2024-03-08,70.42
RPY_00136574,TXN_00048151,CUST_002219,2,2024-04-09,70.42,2024-04-07,70.42
RPY_00136575,TXN_00048151,CUST_002219,3,2024-05-09,70.42,2024-05-09,70.42
RPY_00136576,TXN_00048151,CUST_002219,4,2024-06-08,70.42,2024-06-06,70.42
RPY_00136577,TXN_00048153,CUST_004296,1,2024-01-12,81.82,2024-01-11,81.82
RPY_00136578,TXN_00048153,CUST_004296,2,2024-02-11,81.82,2024-02-09,81.82
RPY_00136579,TXN_00048153,CUST_004296,3,2024-03-12,81.82,2024-03-11,81.82
RPY_00136580,TXN_00048154,CUST_002272,1,2024-04-01,12.5,2024-03-30,12.5
RPY_00136581,TXN_00048154,CUST_002272,2,2024-05-01,12.5,2024-05-01,12.5
RPY_00136582,TXN_00048154,CUST_002272,3,2024-05-31,12.5,2024-05-29,12.5
RPY_00136583,TXN_00048154,CUST_002272,4,2024-06-30,12.5,2024-07-11,13.12
RPY_00136584,TXN_00048155,CUST_000430,1,2024-02-05,43.71,2024-02-05,43.71
RPY_00136585,TXN_00048155,CUST_000430,2,2024-03-06,43.71,2024-03-06,43.71
RPY_00136586,TXN_00048155,CUST_000430,3,2024-04-05,43.71,2024-04-05,43.71
RPY_00136587,TXN_00048155,CUST_000430,4,2024-05-05,43.71,,
RPY_00136588,TXN_00048156,CUST_001254,1,2024-02-20,23.29,2024-02-20,23.29
RPY_00136589,TXN_00048156,CUST_001254,2,2024-03-21,23.29,2024-03-31,24.45
RPY_00136590,TXN_00048156,CUST_001254,3,2024-04-20,23.29,,
RPY_00136591,TXN_00048156,CUST_001254,4,2024-05-20,23.29,2024-05-19,23.29
RPY_00136592,TXN_00048158,CUST_000557,1,2024-01-29,28.29,2024-01-28,28.29
RPY_00136593,TXN_00048158,CUST_000557,2,2024-02-28,28.29,2024-02-28,28.29
RPY_00136594,TXN_00048158,CUST_000557,3,2024-03-29,28.29,2024-03-27,28.29
RPY_00136595,TXN_00048158,CUST_000557,4,2024-04-28,28.29,2024-04-28,28.29
RPY_00136596,TXN_00048159,CUST_002183,1,2024-05-04,86.59,2024-05-02,86.59
RPY_00136597,TXN_00048159,CUST_002183,2,2024-06-03,86.59,2024-06-03,86.59
RPY_00136598,TXN_00048159,CUST_002183,3,2024-07-03,86.59,2024-07-03,86.59
RPY_00136599,TXN_00048159,CUST_002183,4,2024-08-02,86.59,2024-08-02,86.59
RPY_00136600,TXN_00048160,CUST_001817,1,2024-03-24,82.76,2024-04-06,86.9
RPY_00136601,TXN_00048160,CUST_001817,2,2024-04-23,82.76,2024-04-23,82.76
RPY_00136602,TXN_00048160,CUST_001817,3,2024-05-23,82.76,2024-05-23,82.76
RPY_00136603,TXN_00048161,CUST_004425,1,2024-04-30,16.67,2024-04-28,16.67
RPY_00136604,TXN_00048161,CUST_004425,2,2024-05-30,16.67,2024-05-29,16.67
RPY_00136605,TXN_00048161,CUST_004425,3,2024-06-29,16.67,2024-06-27,16.67
RPY_00136606,TXN_00048163,CUST_004141,1,2024-03-23,239.49,2024-03-21,239.49
RPY_00136607,TXN_00048163,CUST_004141,2,2024-04-22,239.49,2024-04-21,239.49
RPY_00136608,TXN_00048163,CUST_004141,3,2024-05-22,239.49,2024-05-21,239.49
RPY_00136609,TXN_00048166,CUST_003288,1,2024-05-18,66.64,2024-05-17,66.64
RPY_00136610,TXN_00048166,CUST_003288,2,2024-06-17,66.64,2024-06-16,66.64
RPY_00136611,TXN_00048166,CUST_003288,3,2024-07-17,66.64,2024-07-16,66.64
RPY_00136612,TXN_00048166,CUST_003288,4,2024-08-16,66.64,2024-08-15,66.64
RPY_00136613,TXN_00048167,CUST_002219,1,2024-04-22,19.62,2024-04-20,19.62
RPY_00136614,TXN_00048167,CUST_002219,2,2024-05-22,19.62,2024-05-21,19.62
RPY_00136615,TXN_00048167,CUST_002219,3,2024-06-21,19.62,2024-06-20,19.62
RPY_00136616,TXN_00048168,CUST_002081,1,2024-02-23,18.63,2024-02-22,18.63
RPY_00136617,TXN_00048168,CUST_002081,2,2024-03-24,18.63,2024-03-24,18.63
RPY_00136618,TXN_00048168,CUST_002081,3,2024-04-23,18.63,2024-04-21,18.63
RPY_00136619,TXN_00048168,CUST_002081,4,2024-05-23,18.63,2024-05-23,18.63
RPY_00136620,TXN_00048170,CUST_003077,1,2024-05-24,41.08,2024-05-24,41.08
RPY_00136621,TXN_00048170,CUST_003077,2,2024-06-23,41.08,2024-07-07,43.13
RPY_00136622,TXN_00048170,CUST_003077,3,2024-07-23,41.08,2024-07-21,41.08
RPY_00136623,TXN_00048170,CUST_003077,4,2024-08-22,41.08,,
RPY_00136624,TXN_00048172,CUST_000337,1,2024-03-28,12.5,2024-03-26,12.5
RPY_00136625,TXN_00048172,CUST_000337,2,2024-04-27,12.5,2024-04-26,12.5
RPY_00136626,TXN_00048172,CUST_000337,3,2024-05-27,12.5,2024-05-25,12.5
RPY_00136627,TXN_00048172,CUST_000337,4,2024-06-26,12.5,2024-06-24,12.5
RPY_00136628,TXN_00048173,CUST_003466,1,2024-03-14,24.25,2024-03-12,24.25
RPY_00136629,TXN_00048173,CUST_003466,2,2024-04-13,24.25,2024-04-26,25.46
RPY_00136630,TXN_00048173,CUST_003466,3,2024-05-13,24.25,2024-05-12,24.25
RPY_00136631,TXN_00048173,CUST_003466,4,2024-06-12,24.25,2024-06-17,25.46
RPY_00136632,TXN_00048174,CUST_003958,1,2024-02-10,52.38,,
RPY_00136633,TXN_00048174,CUST_003958,2,2024-03-11,52.38,2024-03-11,52.38
RPY_00136634,TXN_00048174,CUST_003958,3,2024-04-10,52.38,,
RPY_00136635,TXN_00048174,CUST_003958,4,2024-05-10,52.38,2024-05-09,52.38
RPY_00136636,TXN_00048177,CUST_002306,1,2024-06-01,18.91,2024-05-31,18.91
RPY_00136637,TXN_00048177,CUST_002306,2,2024-07-01,18.91,2024-06-30,18.91
RPY_00136638,TXN_00048177,CUST_002306,3,2024-07-31,18.91,2024-07-31,18.91
RPY_00136639,TXN_00048177,CUST_002306,4,2024-08-30,18.91,2024-08-30,18.91
RPY_00136640,TXN_00048178,CUST_001550,1,2024-05-07,34.56,2024-05-06,34.56
RPY_00136641,TXN_00048178,CUST_001550,2,2024-06-06,34.56,2024-06-04,34.56
RPY_00136642,TXN_00048178,CUST_001550,3,2024-07-06,34.56,2024-07-04,34.56
RPY_00136643,TXN_00048178,CUST_001550,4,2024-08-05,34.56,2024-08-03,34.56
RPY_00136644,TXN_00048179,CUST_003612,1,2024-05-10,147.03,2024-05-08,147.03
RPY_00136645,TXN_00048179,CUST_003612,2,2024-06-09,147.03,2024-06-07,147.03
RPY_00136646,TXN_00048179,CUST_003612,3,2024-07-09,147.03,2024-07-08,147.03
RPY_00136647,TXN_00048180,CUST_002058,1,2024-03-17,26.45,2024-03-16,26.45
RPY_00136648,TXN_00048180,CUST_002058,2,2024-04-16,26.45,2024-04-14,26.45
RPY_00136649,TXN_00048180,CUST_002058,3,2024-05-16,26.45,2024-05-15,26.45
RPY_00136650,TXN_00048180,CUST_002058,4,2024-06-15,26.45,2024-06-14,26.45
RPY_00136651,TXN_00048181,CUST_004400,1,2024-02-06,85.94,2024-02-05,85.94
RPY_00136652,TXN_00048181,CUST_004400,2,2024-03-07,85.94,,
RPY_00136653,TXN_00048181,CUST_004400,3,2024-04-06,85.94,2024-04-06,85.94
RPY_00136654,TXN_00048181,CUST_004400,4,2024-05-06,85.94,2024-05-04,85.94
RPY_00136655,TXN_00048182,CUST_002848,1,2024-06-12,12.5,2024-06-10,12.5
RPY_00136656,TXN_00048182,CUST_002848,2,2024-07-12,12.5,2024-07-11,12.5
RPY_00136657,TXN_00048182,CUST_002848,3,2024-08-11,12.5,,
RPY_00136658,TXN_00048182,CUST_002848,4,2024-09-10,12.5,2024-09-08,12.5
RPY_00136659,TXN_00048183,CUST_000457,1,2024-06-11,33.97,2024-06-11,33.97
RPY_00136660,TXN_00048183,CUST_000457,2,2024-07-11,33.97,2024-07-25,35.67
RPY_00136661,TXN_00048183,CUST_000457,3,2024-08-10,33.97,2024-08-08,33.97
RPY_00136662,TXN_00048184,CUST_002129,1,2024-03-15,96.7,2024-03-14,96.7
RPY_00136663,TXN_00048184,CUST_002129,2,2024-04-14,96.7,2024-04-14,96.7
RPY_00136664,TXN_00048184,CUST_002129,3,2024-05-14,96.7,2024-05-13,96.7
RPY_00136665,TXN_00048184,CUST_002129,4,2024-06-13,96.7,2024-06-13,96.7
RPY_00136666,TXN_00048185,CUST_002717,1,2024-01-22,162.45,2024-01-21,162.45
RPY_00136667,TXN_00048185,CUST_002717,2,2024-02-21,162.45,2024-02-19,162.45
RPY_00136668,TXN_00048185,CUST_002717,3,2024-03-22,162.45,2024-03-22,162.45
RPY_00136669,TXN_00048186,CUST_004228,1,2024-03-17,12.5,,
RPY_00136670,TXN_00048186,CUST_004228,2,2024-04-16,12.5,2024-04-14,12.5
RPY_00136671,TXN_00048186,CUST_004228,3,2024-05-16,12.5,2024-05-16,12.5
RPY_00136672,TXN_00048186,CUST_004228,4,2024-06-15,12.5,2024-06-14,12.5
RPY_00136673,TXN_00048188,CUST_000032,1,2024-04-07,16.56,2024-04-05,16.56
RPY_00136674,TXN_00048188,CUST_000032,2,2024-05-07,16.56,2024-05-05,16.56
RPY_00136675,TXN_00048188,CUST_000032,3,2024-06-06,16.56,,
RPY_00136676,TXN_00048188,CUST_000032,4,2024-07-06,16.56,2024-07-04,16.56
RPY_00136677,TXN_00048189,CUST_003823,1,2024-02-06,19.11,2024-02-05,19.11
RPY_00136678,TXN_00048189,CUST_003823,2,2024-03-07,19.11,2024-03-07,19.11
RPY_00136679,TXN_00048189,CUST_003823,3,2024-04-06,19.11,2024-04-11,20.07
RPY_00136680,TXN_00048189,CUST_003823,4,2024-05-06,19.11,,
RPY_00136681,TXN_00048190,CUST_001371,1,2024-01-31,19.95,2024-01-31,19.95
RPY_00136682,TXN_00048190,CUST_001371,2,2024-03-01,19.95,2024-02-28,19.95
RPY_00136683,TXN_00048190,CUST_001371,3,2024-03-31,19.95,2024-03-30,19.95
RPY_00136684,TXN_00048190,CUST_001371,4,2024-04-30,19.95,2024-04-28,19.95
RPY_00136685,TXN_00048191,CUST_001578,1,2024-03-06,12.5,2024-03-05,12.5
RPY_00136686,TXN_00048191,CUST_001578,2,2024-04-05,12.5,2024-04-03,12.5
RPY_00136687,TXN_00048191,CUST_001578,3,2024-05-05,12.5,2024-05-05,12.5
RPY_00136688,TXN_00048191,CUST_001578,4,2024-06-04,12.5,2024-06-03,12.5
RPY_00136689,TXN_00048192,CUST_002367,1,2024-05-30,16.67,2024-05-28,16.67
RPY_00136690,TXN_00048192,CUST_002367,2,2024-06-29,16.67,2024-06-27,16.67
RPY_00136691,TXN_00048192,CUST_002367,3,2024-07-29,16.67,2024-07-27,16.67
RPY_00136692,TXN_00048195,CUST_004249,1,2024-03-03,25.66,2024-03-03,25.66
RPY_00136693,TXN_00048195,CUST_004249,2,2024-04-02,25.66,2024-04-02,25.66
RPY_00136694,TXN_00048195,CUST_004249,3,2024-05-02,25.66,2024-05-01,25.66
RPY_00136695,TXN_00048198,CUST_000909,1,2024-01-19,20.68,2024-01-18,20.68
RPY_00136696,TXN_00048198,CUST_000909,2,2024-02-18,20.68,2024-02-17,20.68
RPY_00136697,TXN_00048198,CUST_000909,3,2024-03-19,20.68,2024-03-19,20.68
RPY_00136698,TXN_00048198,CUST_000909,4,2024-04-18,20.68,2024-04-18,20.68
RPY_00136699,TXN_00048199,CUST_002212,1,2024-02-15,30.86,2024-02-13,30.86
RPY_00136700,TXN_00048199,CUST_002212,2,2024-03-16,30.86,,
RPY_00136701,TXN_00048199,CUST_002212,3,2024-04-15,30.86,2024-04-13,30.86
RPY_00136702,TXN_00048200,CUST_004957,1,2024-02-25,101.67,2024-02-23,101.67
RPY_00136703,TXN_00048200,CUST_004957,2,2024-03-26,101.67,2024-03-26,101.67
RPY_00136704,TXN_00048200,CUST_004957,3,2024-04-25,101.67,2024-04-24,101.67
RPY_00136705,TXN_00048200,CUST_004957,4,2024-05-25,101.67,2024-05-25,101.67
RPY_00136706,TXN_00048201,CUST_001239,1,2024-05-16,61.19,2024-05-15,61.19
RPY_00136707,TXN_00048201,CUST_001239,2,2024-06-15,61.19,2024-06-14,61.19
RPY_00136708,TXN_00048201,CUST_001239,3,2024-07-15,61.19,2024-07-14,61.19
RPY_00136709,TXN_00048201,CUST_001239,4,2024-08-14,61.19,2024-08-14,61.19
RPY_00136710,TXN_00048202,CUST_000502,1,2024-05-07,30.29,2024-05-06,30.29
RPY_00136711,TXN_00048202,CUST_000502,2,2024-06-06,30.29,2024-06-06,30.29
RPY_00136712,TXN_00048202,CUST_000502,3,2024-07-06,30.29,2024-07-14,31.8
RPY_00136713,TXN_00048202,CUST_000502,4,2024-08-05,30.29,2024-08-05,30.29
RPY_00136714,TXN_00048203,CUST_000091,1,2024-01-03,285.02,2024-01-01,285.02
RPY_00136715,TXN_00048203,CUST_000091,2,2024-02-02,285.02,2024-02-01,285.02
RPY_00136716,TXN_00048203,CUST_000091,3,2024-03-03,285.02,2024-03-03,285.02
RPY_00136717,TXN_00048203,CUST_000091,4,2024-04-02,285.02,2024-04-01,285.02
RPY_00136718,TXN_00048206,CUST_001757,1,2024-02-28,110.68,2024-02-26,110.68
RPY_00136719,TXN_00048206,CUST_001757,2,2024-03-29,110.68,2024-03-27,110.68
RPY_00136720,TXN_00048206,CUST_001757,3,2024-04-28,110.68,2024-04-27,110.68
RPY_00136721,TXN_00048207,CUST_001433,1,2024-05-08,23.44,2024-05-08,23.44
RPY_00136722,TXN_00048207,CUST_001433,2,2024-06-07,23.44,,
RPY_00136723,TXN_00048207,CUST_001433,3,2024-07-07,23.44,2024-07-06,23.44
RPY_00136724,TXN_00048207,CUST_001433,4,2024-08-06,23.44,2024-08-04,23.44
RPY_00136725,TXN_00048208,CUST_004514,1,2024-03-02,14.96,2024-03-01,14.96
RPY_00136726,TXN_00048208,CUST_004514,2,2024-04-01,14.96,2024-04-01,14.96
RPY_00136727,TXN_00048208,CUST_004514,3,2024-05-01,14.96,2024-04-29,14.96
RPY_00136728,TXN_00048208,CUST_004514,4,2024-05-31,14.96,2024-05-30,14.96
RPY_00136729,TXN_00048209,CUST_004727,1,2024-04-01,42.41,2024-03-31,42.41
RPY_00136730,TXN_00048209,CUST_004727,2,2024-05-01,42.41,2024-04-29,42.41
RPY_00136731,TXN_00048209,CUST_004727,3,2024-05-31,42.41,2024-05-30,42.41
RPY_00136732,TXN_00048209,CUST_004727,4,2024-06-30,42.41,2024-06-28,42.41
RPY_00136733,TXN_00048210,CUST_003492,1,2024-03-20,46.87,2024-03-19,46.87
RPY_00136734,TXN_00048210,CUST_003492,2,2024-04-19,46.87,2024-04-18,46.87
RPY_00136735,TXN_00048210,CUST_003492,3,2024-05-19,46.87,2024-05-19,46.87
RPY_00136736,TXN_00048210,CUST_003492,4,2024-06-18,46.87,2024-06-18,46.87
RPY_00136737,TXN_00048211,CUST_000282,1,2024-02-09,21.83,2024-02-07,21.83
RPY_00136738,TXN_00048211,CUST_000282,2,2024-03-10,21.83,2024-03-08,21.83
RPY_00136739,TXN_00048211,CUST_000282,3,2024-04-09,21.83,2024-04-08,21.83
RPY_00136740,TXN_00048211,CUST_000282,4,2024-05-09,21.83,2024-05-09,21.83
RPY_00136741,TXN_00048212,CUST_002319,1,2024-05-14,33.61,2024-05-12,33.61
RPY_00136742,TXN_00048212,CUST_002319,2,2024-06-13,33.61,2024-06-12,33.61
RPY_00136743,TXN_00048212,CUST_002319,3,2024-07-13,33.61,2024-07-13,33.61
RPY_00136744,TXN_00048212,CUST_002319,4,2024-08-12,33.61,2024-08-12,33.61
RPY_00136745,TXN_00048213,CUST_002151,1,2024-03-12,24.77,2024-03-10,24.77
RPY_00136746,TXN_00048213,CUST_002151,2,2024-04-11,24.77,,
RPY_00136747,TXN_00048213,CUST_002151,3,2024-05-11,24.77,2024-05-11,24.77
RPY_00136748,TXN_00048213,CUST_002151,4,2024-06-10,24.77,2024-06-21,26.01
RPY_00136749,TXN_00048215,CUST_000108,1,2024-02-25,61.94,2024-02-24,61.94
